EventID,Category,Location,StreamURL,Timestamp,Index_per_frame,index_max_frame,idx,ClassID,Confidence,ClassName,ScoreThreshold,NmsThreshold,ConfidenceThreshold,x0,y0,x1,y1,xc,yc,Width,Height,OnnxFileName,NamesFileName,ImageWidth,ImageHeight,LinkID
2251630,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:41.3628636,4,6,26,3,0.904785,Move,0.1,0.5,0.1,58,500,201,827,129,663,143,327,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0041
2251631,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:41.3628636,5,6,34,5,0.847168,Others,0.1,0.5,0.1,694,226,742,329,718,277,48,103,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0041
2251632,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:41.8629144,0,4,20,0,0.944824,Work,0.1,0.5,0.1,838,549,911,774,874,661,73,225,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0041
2251633,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:41.8629144,1,4,33,5,0.742676,Others,0.1,0.5,0.1,1,558,37,746,19,652,36,188,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0041
2251634,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:41.8629144,2,4,15,0,0.739258,Work,0.1,0.5,0.1,810,555,863,637,836,596,53,82,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0041
2251635,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:41.8629144,3,4,25,4,0.40918,Stand,0.1,0.5,0.1,1239,474,1280,623,1259,548,41,149,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0041
2251636,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:42.2314502,0,3,3,0,0.925781,Work,0.1,0.5,0.1,16,322,89,383,52,352,73,61,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0042
2251637,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:42.2314502,1,3,18,0,0.842773,Work,0.1,0.5,0.1,655,326,733,520,694,423,78,194,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0042
2251638,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:42.2314502,2,3,0,5,0.161255,Others,0.1,0.5,0.1,881,18,900,36,890,27,19,18,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0042
2251639,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:42.4340168,0,5,27,0,0.935059,Work,0.1,0.5,0.1,101,293,195,495,148,394,94,202,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0042
2251640,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:42.4340168,1,5,30,0,0.914062,Work,0.1,0.5,0.1,425,399,541,671,483,535,116,272,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0042
2251641,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:42.4340168,2,5,49,0,0.871582,Work,0.1,0.5,0.1,1207,72,1245,146,1226,109,38,74,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0042
2251642,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:42.4340168,3,5,9,5,0.612305,Others,0.1,0.5,0.1,321,158,381,260,351,209,60,102,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0042
2251643,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:42.4340168,4,5,17,0,0.287109,Work,0.1,0.5,0.1,1028,70,1059,145,1043,107,31,75,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0042
2251644,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,0,6,25,0,0.907715,Work,0.1,0.5,0.1,928,444,993,565,960,504,65,121,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251645,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,1,6,68,4,0.901367,Stand,0.1,0.5,0.1,1095,439,1142,569,1118,504,47,130,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251646,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,2,6,1,0,0.885742,Work,0.1,0.5,0.1,763,400,796,432,779,416,33,32,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251647,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,3,6,84,0,0.875,Work,0.1,0.5,0.1,673,521,742,564,707,542,69,43,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251648,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,4,6,72,0,0.737305,Work,0.1,0.5,0.1,1261,513,1310,586,1285,549,49,73,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251649,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:42.6512383,5,6,3,5,0.389648,Others,0.1,0.5,0.1,1075,403,1104,427,1089,415,29,24,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0042
2251650,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,0,7,85,2,0.899902,Bring_Handling_Parts,0.1,0.5,0.1,78,562,198,809,138,685,120,247,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251651,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,1,7,81,2,0.864746,Bring_Handling_Parts,0.1,0.5,0.1,581,489,647,574,614,531,66,85,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251652,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,2,7,73,0,0.801758,Work,0.1,0.5,0.1,242,418,308,465,275,441,66,47,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251653,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,3,7,68,5,0.800781,Others,0.1,0.5,0.1,629,379,662,416,645,397,33,37,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251654,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,4,7,102,0,0.786621,Work,0.1,0.5,0.1,609,439,658,507,633,473,49,68,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251655,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,5,7,66,5,0.737305,Others,0.1,0.5,0.1,584,333,613,372,598,352,29,39,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251656,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:42.7842971,6,7,75,4,0.721191,Stand,0.1,0.5,0.1,663,400,715,462,689,431,52,62,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0042
2251657,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,0,7,19,0,0.931641,Work,0.1,0.5,0.1,6,623,100,745,53,684,94,122,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251658,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,1,7,57,0,0.927734,Work,0.1,0.5,0.1,789,627,869,803,829,715,80,176,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251659,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,2,7,59,0,0.926758,Work,0.1,0.5,0.1,603,657,691,804,647,730,88,147,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251660,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,3,7,1,0,0.800781,Work,0.1,0.5,0.1,1144,506,1183,567,1163,536,39,61,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251661,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,4,7,63,0,0.438721,Work,0.1,0.5,0.1,1018,588,1070,627,1044,607,52,39,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251662,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,5,7,46,5,0.276367,Others,0.1,0.5,0.1,1496,530,1529,569,1512,549,33,39,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251663,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:43.7480109,6,7,7,0,0.106323,Work,0.1,0.5,0.1,0,583,20,643,10,613,20,60,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0043
2251664,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,0,7,44,4,0.957031,Stand,0.1,0.5,0.1,172,528,299,859,235,693,127,331,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251665,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,1,7,38,3,0.916016,Move,0.1,0.5,0.1,63,498,201,830,132,664,138,332,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251666,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,2,7,47,0,0.889648,Work,0.1,0.5,0.1,114,215,163,279,138,247,49,64,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251667,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,3,7,56,5,0.873535,Others,0.1,0.5,0.1,476,288,532,453,504,370,56,165,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251668,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,4,7,60,0,0.870117,Work,0.1,0.5,0.1,744,313,802,541,773,427,58,228,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251669,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,5,7,52,5,0.817383,Others,0.1,0.5,0.1,697,224,743,329,720,276,46,105,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251670,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:44.4972972,6,7,48,5,0.248047,Others,0.1,0.5,0.1,155,246,198,288,176,267,43,42,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0044
2251671,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:45.3836057,0,4,27,0,0.925781,Work,0.1,0.5,0.1,604,340,692,529,648,434,88,189,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0045
2251672,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:45.3836057,1,4,3,0,0.922363,Work,0.1,0.5,0.1,22,320,87,383,54,351,65,63,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0045
2251673,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:45.3836057,2,4,31,3,0.75293,Move,0.1,0.5,0.1,1344,169,1421,407,1382,288,77,238,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0045
2251674,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:45.3836057,3,4,60,4,0.730957,Stand,0.1,0.5,0.1,1129,606,1297,991,1213,798,168,385,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0045
2251675,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:45.7298151,0,2,13,2,0.889648,Bring_Handling_Parts,0.1,0.5,0.1,623,542,727,664,675,603,104,122,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0045
2251676,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:45.7298151,1,2,9,5,0.12085,Others,0.1,0.5,0.1,950,432,974,460,962,446,24,28,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0045
2251677,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:45.8657436,0,3,7,0,0.902832,Work,0.1,0.5,0.1,925,443,999,563,962,503,74,120,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0045
2251678,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:45.8657436,1,3,33,0,0.863281,Work,0.1,0.5,0.1,1259,518,1310,583,1284,550,51,65,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0045
2251679,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:00:45.8657436,2,3,30,0,0.796875,Work,0.1,0.5,0.1,1095,440,1139,569,1117,504,44,129,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0045
2251680,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,0,7,5,5,0.850586,Others,0.1,0.5,0.1,632,378,662,415,647,396,30,37,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251681,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,1,7,84,4,0.813965,Stand,0.1,0.5,0.1,664,397,714,465,689,431,50,68,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251682,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,2,7,83,0,0.693359,Work,0.1,0.5,0.1,250,418,304,455,277,436,54,37,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251683,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,3,7,71,0,0.692871,Work,0.1,0.5,0.1,596,438,652,504,624,471,56,66,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251684,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,4,7,92,2,0.643066,Bring_Handling_Parts,0.1,0.5,0.1,582,463,644,590,613,526,62,127,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251685,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,5,7,58,5,0.53125,Others,0.1,0.5,0.1,581,338,607,368,594,353,26,30,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251686,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:45.9590541,6,7,6,5,0.320801,Others,0.1,0.5,0.1,153,391,187,453,170,422,34,62,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0045
2251687,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,0,8,55,2,0.928223,Bring_Handling_Parts,0.1,0.5,0.1,57,294,166,501,111,397,109,207,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251688,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,1,8,53,4,0.924316,Stand,0.1,0.5,0.1,169,290,246,412,207,351,77,122,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251689,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,2,8,13,4,0.896484,Stand,0.1,0.5,0.1,394,157,444,273,419,215,50,116,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251690,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,3,8,89,0,0.887207,Work,0.1,0.5,0.1,1200,73,1237,141,1218,107,37,68,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251691,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,4,8,60,0,0.886719,Work,0.1,0.5,0.1,426,401,592,665,509,533,166,264,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251692,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,5,8,114,0,0.593262,Work,0.1,0.5,0.1,511,283,609,357,560,320,98,74,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251693,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,6,8,66,4,0.589844,Stand,0.1,0.5,0.1,431,112,471,233,451,172,40,121,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251694,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:46.5864186,7,8,8,3,0.245239,Move,0.1,0.5,0.1,850,88,890,191,870,139,40,103,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0046
2251695,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,0,9,77,0,0.925781,Work,0.1,0.5,0.1,604,654,695,803,649,728,91,149,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251696,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,1,9,75,0,0.92334,Work,0.1,0.5,0.1,5,623,99,747,52,685,94,124,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251697,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,2,9,80,0,0.919922,Work,0.1,0.5,0.1,789,626,871,802,830,714,82,176,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251698,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,3,9,104,2,0.901367,Bring_Handling_Parts,0.1,0.5,0.1,1003,564,1056,644,1029,604,53,80,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251699,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,4,9,7,0,0.845703,Work,0.1,0.5,0.1,1144,506,1184,566,1164,536,40,60,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251700,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,5,9,4,0,0.642578,Work,0.1,0.5,0.1,1112,496,1146,535,1129,515,34,39,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251701,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,6,9,0,5,0.601074,Others,0.1,0.5,0.1,170,488,204,519,187,503,34,31,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251702,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,7,9,13,0,0.185425,Work,0.1,0.5,0.1,0,585,22,642,11,613,22,57,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251703,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:46.8805295,8,9,70,5,0.102478,Others,0.1,0.5,0.1,1510,522,1554,604,1532,563,44,82,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0046
2251704,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:48.5091546,0,3,9,0,0.948242,Work,0.1,0.5,0.1,589,364,689,532,639,448,100,168,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0048
2251705,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:48.5091546,1,3,3,0,0.910156,Work,0.1,0.5,0.1,21,320,88,382,54,351,67,62,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0048
2251706,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:48.5091546,2,3,27,4,0.89209,Stand,0.1,0.5,0.1,669,498,820,683,744,590,151,185,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0048
2251707,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:48.7931072,0,3,40,2,0.721191,Bring_Handling_Parts,0.1,0.5,0.1,641,544,706,669,673,606,65,125,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0048
2251708,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:48.7931072,1,3,18,5,0.67627,Others,0.1,0.5,0.1,950,433,976,460,963,446,26,27,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0048
2251709,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:00:48.7931072,2,3,28,4,0.378418,Stand,0.1,0.5,0.1,1174,474,1226,612,1200,543,52,138,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0048
2251710,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,0,8,40,3,0.950684,Move,0.1,0.5,0.1,567,391,682,648,624,519,115,257,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251711,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,1,8,45,3,0.949707,Move,0.1,0.5,0.1,156,528,311,859,233,693,155,331,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251712,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,2,8,36,0,0.925781,Work,0.1,0.5,0.1,710,315,801,532,755,423,91,217,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251713,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,3,8,41,3,0.924805,Move,0.1,0.5,0.1,58,502,205,827,131,664,147,325,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251714,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,4,8,2,5,0.911133,Others,0.1,0.5,0.1,858,155,912,242,885,198,54,87,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251715,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,5,8,31,2,0.855957,Bring_Handling_Parts,0.1,0.5,0.1,466,289,533,456,499,372,67,167,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251716,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,6,8,28,0,0.837402,Work,0.1,0.5,0.1,63,257,146,404,104,330,83,147,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251717,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:49.3019751,7,8,70,3,0.63623,Move,0.1,0.5,0.1,700,232,745,321,722,276,45,89,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0049
2251728,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,0,10,39,0,0.927734,Work,0.1,0.5,0.1,4,621,101,748,52,684,97,127,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251729,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,1,10,48,0,0.927734,Work,0.1,0.5,0.1,604,658,700,803,652,730,96,145,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251730,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,2,10,25,4,0.924805,Stand,0.1,0.5,0.1,1601,498,1650,608,1625,553,49,110,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251731,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,3,10,20,0,0.920898,Work,0.1,0.5,0.1,1275,504,1328,605,1301,554,53,101,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251732,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,4,10,104,0,0.907227,Work,0.1,0.5,0.1,794,626,869,799,831,712,75,173,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251733,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,5,10,5,0,0.899902,Work,0.1,0.5,0.1,1140,505,1185,567,1162,536,45,62,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251734,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,6,10,98,4,0.873047,Stand,0.1,0.5,0.1,1193,595,1250,688,1221,641,57,93,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251735,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,7,10,146,0,0.794434,Work,0.1,0.5,0.1,986,564,1040,651,1013,607,54,87,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251736,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,8,10,80,5,0.615234,Others,0.1,0.5,0.1,52,465,83,500,67,482,31,35,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251737,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:50.1044563,9,10,10,0,0.157104,Work,0.1,0.5,0.1,0,584,23,640,11,612,23,56,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0049
2251718,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,0,10,85,0,0.943848,Work,0.1,0.5,0.1,464,400,590,667,527,533,126,267,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251719,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,1,10,79,4,0.931641,Stand,0.1,0.5,0.1,175,290,249,417,212,353,74,127,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251720,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,2,10,82,2,0.92334,Bring_Handling_Parts,0.1,0.5,0.1,28,291,167,503,97,397,139,212,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251721,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,3,10,78,2,0.894531,Bring_Handling_Parts,0.1,0.5,0.1,340,290,399,437,369,363,59,147,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251722,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,4,10,20,4,0.888672,Stand,0.1,0.5,0.1,400,160,446,272,423,216,46,112,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251723,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,5,10,116,0,0.885742,Work,0.1,0.5,0.1,1200,73,1236,141,1218,107,36,68,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251724,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,6,10,97,4,0.868652,Stand,0.1,0.5,0.1,431,114,472,235,451,174,41,121,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251725,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,7,10,59,5,0.692871,Others,0.1,0.5,0.1,536,72,564,99,550,85,28,27,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251726,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,8,10,14,4,0.371094,Stand,0.1,0.5,0.1,852,85,888,197,870,141,36,112,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
2251727,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:50.1631780,9,10,143,0,0.218018,Work,0.1,0.5,0.1,529,274,603,367,566,320,74,93,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0049
